size	region	delta_x	delta_y	duration_clock	duration_mono	duration_sys	threads	method	i_o
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.521999	0.603358	0.603356	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.411495	0.656168	0.656166	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.560308	0.613574	0.613572	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.40699	0.661753	0.66175	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.543471	0.594853	0.594851	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.507883	0.616219	0.616217	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.6174	0.559828	0.559826	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.46613	0.646966	0.646964	32	pth	0
2048	Triple Spiral Valley	0.176	0.19999999999999996	9.498835	0.591772	0.59177	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	27.895681	27.899559	27.899557	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.733136	28.737125	28.73712	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.518246	28.525349	28.525347	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.635733	28.645172	28.64517	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	29.72193	29.783099	29.783096	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	35.116024	35.126857	35.126854	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.856695	28.857202	28.857197	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	27.900906	27.901002	27.900999	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.363736	28.365649	28.365646	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	29.629632	29.632032	29.63203	1	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	30.768037	15.921299	15.921297	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.068594	17.732902	17.732897	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	30.02774	15.023525	15.023522	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	35.694902	19.710702	19.7107	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	29.535477	15.049064	15.049062	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.92674	18.728396	18.728394	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	33.401801	18.189908	18.189905	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.264475	19.387565	19.387563	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	28.611509	14.996827	14.996824	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	29.695012	15.079797	15.079795	2	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.24836	10.459189	10.459185	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.89389	9.435967	9.435963	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.043735	10.879449	10.879445	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	33.129148	9.02485	9.024848	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.437463	11.332547	11.332543	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	35.430341	9.67308	9.673078	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.218915	9.29404	9.294037	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	34.188985	11.148651	11.148649	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.401591	10.414649	10.414645	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	37.643523	10.545303	10.5453	4	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.366204	5.797837	5.797832	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.106485	5.646277	5.646275	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.725159	5.692753	5.692749	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	39.589902	5.466233	5.466228	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	37.463189	5.194546	5.194545	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.945806	5.588187	5.588184	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	35.621658	5.378649	5.378647	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	37.638886	5.62923	5.629228	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	36.456913	5.632445	5.632442	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.560308	5.513298	5.513293	8	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.233209	3.284581	3.284578	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.812909	3.324564	3.324563	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	37.041266	3.168862	3.16886	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.733887	3.231825	3.231822	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	39.09503	3.003402	3.003399	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.370551	3.299168	3.299166	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	39.578322	3.134184	3.134182	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	40.557561	3.005832	3.005827	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.219112	3.133739	3.133735	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.255793	3.560233	3.560231	16	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.426118	2.448902	2.448899	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	37.783558	2.498362	2.49836	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.461495	2.440398	2.440396	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.355667	2.624285	2.624282	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.794885	2.209168	2.209165	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.212639	2.313269	2.313266	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.162297	2.45872	2.458717	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.632586	2.295694	2.295691	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	38.725559	2.352934	2.352931	32	pth	0
4096	Triple Spiral Valley	0.176	0.19999999999999996	39.573935	2.078271	2.078265	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	124.746226	124.750096	124.750093	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	117.78368	117.785404	117.785401	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	116.431748	116.479693	116.47969	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	122.117637	122.131515	122.131512	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	122.209981	122.238268	122.238264	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	120.541012	120.553745	120.553742	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	116.988183	117.03835	117.038347	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	115.722752	115.744749	115.744745	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	117.753087	117.758569	117.758565	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	119.085383	119.092624	119.092621	1	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	130.554578	70.961018	70.961013	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	113.825807	59.946824	59.946822	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	115.411438	60.091038	60.091036	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	126.594051	64.313119	64.313115	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	149.391631	74.755864	74.755861	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	128.685662	72.813677	72.813674	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	117.141227	60.664565	60.664561	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	134.993	69.334035	69.33403	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	122.758231	64.690491	64.690487	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	132.767566	68.263098	68.263095	2	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	136.866635	35.95983	35.959827	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	125.861763	38.844662	38.844659	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	134.930206	38.316594	38.31659	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	133.947973	35.208587	35.208583	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	144.584236	39.988085	39.988081	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	143.629248	43.188392	43.188389	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	133.905804	36.279948	36.279946	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	142.817353	38.198585	38.198582	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	141.327451	43.097572	43.09757	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	139.336192	41.512784	41.512781	4	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.075574	21.17329	21.173288	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	150.611425	22.472109	22.472106	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	144.776586	21.7156	21.715597	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	143.487029	20.258321	20.258318	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	141.041956	20.71224	20.712238	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	136.856488	20.143012	20.14301	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	143.080134	20.30988	20.309877	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	144.354158	21.089826	21.089823	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	139.461597	21.592637	21.592634	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	143.751852	20.668504	20.668501	8	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	153.391479	11.919964	11.919961	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.665572	13.049855	13.04985	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.146258	11.924686	11.924681	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	154.131937	12.209203	12.2092	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	153.259389	11.887274	11.887271	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	148.128417	12.681284	12.68128	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	154.743335	12.044299	12.044297	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	158.777287	12.541859	12.541854	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	151.967686	13.132432	13.13243	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.038531	12.640741	12.640738	16	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	155.974722	8.336905	8.336902	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	158.273864	8.553643	8.55364	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	153.877695	9.197764	9.197761	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	155.243692	9.170394	9.170392	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.0213	9.540949	9.540947	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	151.227714	8.918938	8.918936	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	152.925298	8.524092	8.52409	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	165.943426	7.466467	7.466464	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	156.219184	8.615761	8.615758	32	pth	0
8192	Triple Spiral Valley	0.176	0.19999999999999996	157.549791	8.161246	8.161244	32	pth	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000613	0.000603	0.000601	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000438	0.000434	0.000434	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000646	0.00064	0.000639	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000649	0.000643	0.000642	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00052	0.000515	0.000514	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000466	0.000462	0.000461	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00052	0.000515	0.000515	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000665	0.000659	0.000657	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00052	0.000516	0.000514	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000665	0.000659	0.000657	1	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000462	0.000458	0.000456	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000655	0.000448	0.000446	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000464	0.000458	0.000457	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000629	0.00045	0.000448	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000407	0.000402	0.000401	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00079	0.000441	0.00044	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000527	0.000521	0.000519	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000472	0.000466	0.000465	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00044	0.000431	0.00043	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000496	0.00049	0.000488	2	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00038	0.000375	0.000374	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000422	0.000411	0.000409	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000379	0.000373	0.000371	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000437	0.000427	0.000426	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000396	0.000386	0.000385	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000428	0.000421	0.000419	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000382	0.000376	0.000374	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000457	0.00045	0.000449	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000389	0.000383	0.000382	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000456	0.000449	0.000447	4	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.006673	0.002603	0.002602	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000533	0.000529	0.000528	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.007548	0.002747	0.002746	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.009299	0.002539	0.002539	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000629	0.000624	0.000623	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.000574	0.000568	0.000567	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.0053	0.002517	0.002516	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.007973	0.002763	0.002761	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.00061	0.000551	0.00055	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.008682	0.002485	0.002484	8	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.095783	0.010266	0.010265	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.065127	0.007186	0.007185	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.087295	0.009546	0.009545	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.035251	0.005055	0.005054	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.063449	0.00623	0.006229	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.066283	0.006983	0.006982	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.045363	0.005175	0.005174	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.056653	0.007095	0.007095	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.067628	0.007028	0.007027	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.049423	0.005283	0.005282	16	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.124352	0.012989	0.012988	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.162714	0.0155	0.015498	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.166994	0.015089	0.015088	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.169057	0.015433	0.015433	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.195692	0.01859	0.018589	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.156459	0.014154	0.014153	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.163772	0.015563	0.015561	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.193433	0.018089	0.018088	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.174564	0.016352	0.016351	32	omp	0
16	Triple Spiral Valley	0.176	0.19999999999999996	0.151703	0.014738	0.014737	32	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.002515	0.002503	0.002501	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001698	0.001694	0.001693	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.00256	0.002555	0.002553	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.002528	0.002522	0.002521	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.002536	0.002531	0.002529	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001802	0.001798	0.001797	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001826	0.001818	0.001817	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001817	0.001813	0.001811	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001799	0.001794	0.001794	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001793	0.001788	0.001787	1	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001042	0.001033	0.001031	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001432	0.001426	0.001425	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001776	0.00104	0.001039	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001427	0.001421	0.00142	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001437	0.001431	0.00143	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.00118	0.001043	0.001042	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001429	0.001423	0.001422	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001029	0.001025	0.001024	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001453	0.001448	0.001446	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001025	0.00102	0.001019	2	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000885	0.000879	0.000878	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001309	0.000935	0.000935	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000896	0.00089	0.000888	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000884	0.000878	0.000877	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.00258	0.000896	0.000895	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000881	0.000875	0.000874	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000825	0.00082	0.000819	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000804	0.0008	0.000798	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.001006	0.000994	0.000992	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.00069	0.000686	0.000685	4	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.014751	0.003527	0.003526	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.002309	0.000968	0.000967	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.011486	0.002264	0.002262	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.011675	0.002624	0.002623	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.009671	0.001904	0.001902	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000808	0.000802	0.000801	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000757	0.000751	0.00075	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.00158	0.00093	0.000928	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.000689	0.000685	0.000683	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.004858	0.002662	0.002661	8	omp	0
32	Triple Spiral Valley	0.176	0.19999999999999996	0.084067	0.008864	0.008863	16	omp	0
