i_o	threads	method	region	size	delta_x	delta_y	mean_duration_clock	mean_duration_mono	mean_duration_sys	ci_duration_clock	ci_duration_mono	ci_duration_sys	repetitions
1	2	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0044629	0.0031885999999999998	0.0031875000000000002	0.0020020997751982513	6.961112605834719e-5	6.908208386485694e-5	10
0	4	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0205183	0.008511600000000001	0.0085098	0.005392123512929246	0.0016140272272190594	0.0016138554782383705	10
1	4	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0205183	0.008511600000000001	0.0085098	0.005392123512929246	0.0016140272272190594	0.0016138554782383705	10
0	8	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.039171700000000004	0.014872999999999997	0.014872000000000002	0.0062801392028181465	0.0035710916720427836	0.0035710463707496784	10
1	8	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.039171700000000004	0.014872999999999997	0.014872000000000002	0.0062801392028181465	0.0035710916720427836	0.0035710463707496784	10
0	16	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0583847	0.015489399999999997	0.0154883	0.03978928478285825	0.016653212795135694	0.016653085069748625	10
1	16	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0583847	0.015489399999999997	0.0154883	0.03978928478285825	0.016653212795135694	0.016653085069748625	10
0	32	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.14623210000000003	0.0193577	0.0193563	0.06048227386779686	0.009919701636302486	0.00992002452792756	10
1	32	omp	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.14623210000000003	0.0193577	0.0193563	0.06048227386779686	0.009919701636302486	0.00992002452792756	10
0	1	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.025724900000000002	0.0444198	0.044418	0.0038160368867283133	0.029463809474327727	0.02946441714584484	10
1	1	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.025724900000000002	0.0444198	0.044418	0.0038160368867283133	0.029463809474327727	0.02946441714584484	10
0	2	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.030676199999999997	0.033114199999999996	0.0331129	0.005625246271896407	0.01380361187945693	0.013803955600681357	10
1	2	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.030676199999999997	0.033114199999999996	0.0331129	0.005625246271896407	0.01380361187945693	0.013803955600681357	10
0	4	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.039588	0.0300095	0.0300081	0.01903417989745582	0.015617585461230698	0.015617291956181277	10
1	4	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.039588	0.0300095	0.0300081	0.01903417989745582	0.015617585461230698	0.015617291956181277	10
0	8	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0564178	0.025648900000000002	0.025647600000000003	0.021311071693878223	0.009255624650037523	0.009256033920521732	10
1	8	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0564178	0.025648900000000002	0.025647600000000003	0.021311071693878223	0.009255624650037523	0.009256033920521732	10
0	16	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.1075211	0.028610999999999998	0.0286094	0.04713216447520577	0.01144534466139545	0.011445193738418664	10
1	16	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.1075211	0.028610999999999998	0.0286094	0.04713216447520577	0.01144534466139545	0.011445193738418664	10
0	32	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.19532280000000002	0.041809599999999995	0.0418082	0.05456841582933582	0.04667241365771891	0.04667194979909234	10
1	32	omp	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.19532280000000002	0.041809599999999995	0.0418082	0.05456841582933582	0.04667241365771891	0.04667194979909234	10
0	1	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.10154349999999998	0.1716642	0.1716607	0.017825243853289766	0.11790975919610505	0.11791015223723082	10
1	1	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.10154349999999998	0.1716642	0.1716607	0.017825243853289766	0.11790975919610505	0.11791015223723082	10
0	2	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.0988471	0.0695158	0.06951159999999999	0.005855433541863676	0.05181627270873564	0.05181617091925973	10
1	2	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.0988471	0.0695158	0.06951159999999999	0.005855433541863676	0.05181627270873564	0.05181617091925973	10
0	4	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.11761999999999999	0.043456499999999995	0.043452899999999996	0.014026977080291474	0.011279964259253856	0.011279584450918591	10
1	4	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.11761999999999999	0.043456499999999995	0.043452899999999996	0.014026977080291474	0.011279964259253856	0.011279584450918591	10
0	8	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1412623	0.0438078	0.043803999999999996	0.022990387277701183	0.0065886303546451195	0.0065887344762809615	10
1	8	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1412623	0.0438078	0.043803999999999996	0.022990387277701183	0.0065886303546451195	0.0065887344762809615	10
0	16	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.18445109999999998	0.053517499999999996	0.0535145	0.021534400198103286	0.012224485667740792	0.012224357521055157	10
1	16	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.18445109999999998	0.053517499999999996	0.0535145	0.021534400198103286	0.012224485667740792	0.012224357521055157	10
0	32	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.2518835	0.03692960000000001	0.0369257	0.0736813854955058	0.010292759318333341	0.010292961685485002	10
1	32	omp	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.2518835	0.03692960000000001	0.0369257	0.0736813854955058	0.010292759318333341	0.010292961685485002	10
0	1	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3867818	0.38702509999999996	0.38702079999999994	0.010244176532936801	0.01077901149896121	0.010778713838587202	10
1	1	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.3867818	0.38702509999999996	0.38702079999999994	0.010244176532936801	0.01077901149896121	0.010778713838587202	10
0	2	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4308261	0.27828179999999997	0.27827779999999996	0.0866812240803636	0.15700505403573145	0.1570051287936162	10
1	2	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4308261	0.27828179999999997	0.27827779999999996	0.0866812240803636	0.15700505403573145	0.1570051287936162	10
0	4	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4649025	0.20139609999999997	0.20139210000000002	0.0527954256082307	0.05621424986229563	0.056215429221334136	10
1	4	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4649025	0.20139609999999997	0.20139210000000002	0.0527954256082307	0.05621424986229563	0.056215429221334136	10
0	8	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.48788120000000007	0.1762663	0.1762627	0.03290488812713824	0.07506334497820487	0.0750639104771123	10
1	8	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.48788120000000007	0.1762663	0.1762627	0.03290488812713824	0.07506334497820487	0.0750639104771123	10
0	16	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5029045	0.11569960000000001	0.1156954	0.04017317077166467	0.03401905245318184	0.03402040874269679	10
1	16	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5029045	0.11569960000000001	0.1156954	0.04017317077166467	0.03401905245318184	0.03402040874269679	10
0	32	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5739121	0.075865	0.07586109999999999	0.040433131030359316	0.014476617112743494	0.014476700037864063	10
1	32	omp	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5739121	0.075865	0.07586109999999999	0.040433131030359316	0.014476617112743494	0.014476700037864063	10
0	1	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5740006	1.5998279	1.5998234999999998	0.13968074669443184	0.24090579893680153	0.24090532338884915	10
1	1	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5740006	1.5998279	1.5998234999999998	0.13968074669443184	0.24090579893680153	0.24090532338884915	10
0	2	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5476333	0.7756386	0.7756344000000001	0.03291159226828973	0.01599581496688515	0.015996655888230852	10
1	2	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5476333	0.7756386	0.7756344000000001	0.03291159226828973	0.01599581496688515	0.015996655888230852	10
0	4	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5984684999999996	0.5295227	0.5295189	0.13710456966418813	0.411161813814791	0.41116234849755906	10
1	4	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.5984684999999996	0.5295227	0.5295189	0.13710456966418813	0.411161813814791	0.41116234849755906	10
0	8	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.753633	0.38152680000000005	0.38152310000000006	0.1658268636069877	0.08885404871027704	0.0888540010828879	10
1	8	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.753633	0.38152680000000005	0.38152310000000006	0.1658268636069877	0.08885404871027704	0.0888540010828879	10
0	16	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8933830999999999	0.35371110000000006	0.3537075	0.11977092881773341	0.08383216534791606	0.083832714856846	10
1	16	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8933830999999999	0.35371110000000006	0.3537075	0.11977092881773341	0.08383216534791606	0.083832714856846	10
0	32	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.9184539000000005	0.2162754	0.21627169999999998	0.09218561318946902	0.041320165564758975	0.0413205317868675	10
1	32	omp	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.9184539000000005	0.2162754	0.21627169999999998	0.09218561318946902	0.041320165564758975	0.0413205317868675	10
0	1	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3998179	7.029305800000001	7.0293015	0.8441684760834743	3.4831857695609942	3.4831853846251013	10
1	1	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3998179	7.029305800000001	7.0293015	0.8441684760834743	3.4831857695609942	3.4831853846251013	10
0	2	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3338517	3.4396135	3.4396096	0.16002956411871955	1.453133756957738	1.4531343789484086	10
1	2	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3338517	3.4396135	3.4396096	0.16002956411871955	1.453133756957738	1.4531343789484086	10
0	4	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3805263	1.9107791000000003	1.9107751000000004	0.3300054819314311	0.19682586082753206	0.1968261389619277	10
1	4	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.3805263	1.9107791000000003	1.9107751000000004	0.3300054819314311	0.19682586082753206	0.1968261389619277	10
0	8	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.892839599999999	1.2976481999999998	1.2976442000000001	0.47436516891659697	0.22515020811238176	0.22515059790417274	10
1	8	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	6.892839599999999	1.2976481999999998	1.2976442000000001	0.47436516891659697	0.22515020811238176	0.22515059790417274	10
0	16	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.243345100000002	1.0939001999999998	1.0938967	0.3010512007328127	0.20300987661285652	0.20301053774325967	10
1	16	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.243345100000002	1.0939001999999998	1.0938967	0.3010512007328127	0.20300987661285652	0.20301053774325967	10
0	32	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.3190186000000015	0.7161296	0.7161258	0.24051529165941565	0.13905961132774575	0.1390600807484941	10
1	32	omp	Elephant Valley	2048	0.19999999999999998	0.19999999999999998	7.3190186000000015	0.7161296	0.7161258	0.24051529165941565	0.13905961132774575	0.1390600807484941	10
0	1	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.1490589	26.2450938	26.2450901	0.9690169343048228	5.287007488121387	5.2870080960771775	10
1	1	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.1490589	26.2450938	26.2450901	0.9690169343048228	5.287007488121387	5.2870080960771775	10
0	2	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.4491401	13.784867700000001	13.784863300000001	1.2406844846760665	5.180306449857847	5.180306791734818	10
1	2	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	25.4491401	13.784867700000001	13.784863300000001	1.2406844846760665	5.180306449857847	5.180306791734818	10
0	4	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.244418199999995	9.0106412	9.010637	2.564802017967425	5.123639180166122	5.123638894167044	10
1	4	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	26.244418199999995	9.0106412	9.010637	2.564802017967425	5.123639180166122	5.123638894167044	10
0	8	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	27.302417600000002	5.3492164	5.349212799999999	2.3133052333062483	2.619210366333488	2.6192098449969	10
1	8	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	27.302417600000002	5.3492164	5.349212799999999	2.3133052333062483	2.619210366333488	2.6192098449969	10
0	16	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	28.127161	3.6175362	3.6175318000000005	0.6662339542030968	0.730503771337935	0.7305038312501059	10
1	16	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	28.127161	3.6175362	3.6175318000000005	0.6662339542030968	0.730503771337935	0.7305038312501059	10
0	32	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	29.206991300000006	2.3366683999999998	2.3366645000000004	0.5529180448948515	0.3088484342019915	0.3088480926941801	10
1	32	omp	Elephant Valley	4096	0.19999999999999998	0.19999999999999998	29.206991300000006	2.3366683999999998	2.3366645000000004	0.5529180448948515	0.3088484342019915	0.3088480926941801	10
0	1	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	103.34807420000001	116.7377369	116.73773309999999	8.070710751510122	58.939862240817405	58.93986273833731	10
1	1	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	103.34807420000001	116.7377369	116.73773309999999	8.070710751510122	58.939862240817405	58.93986273833731	10
0	2	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	105.31976	69.7793082	69.7793041	8.940490725765661	48.6314237833025	48.63142360429991	10
1	2	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	105.31976	69.7793082	69.7793041	8.940490725765661	48.6314237833025	48.63142360429991	10
0	4	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	110.9533423	43.4626075	43.462603599999994	13.55207441802075	24.884647425024244	24.884646062100597	10
1	4	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	110.9533423	43.4626075	43.462603599999994	13.55207441802075	24.884647425024244	24.884646062100597	10
0	8	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	118.78366740000001	18.272107100000003	18.2721035	11.59291970223032	1.9982679591265005	1.9982677877145671	10
1	8	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	118.78366740000001	18.272107100000003	18.2721035	11.59291970223032	1.9982679591265005	1.9982677877145671	10
0	16	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	125.66464250000001	10.947307599999998	10.947304099999998	6.566347868977742	1.3033810259537493	1.3033814630578047	10
1	16	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	125.66464250000001	10.947307599999998	10.947304099999998	6.566347868977742	1.3033810259537493	1.3033814630578047	10
0	32	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	125.46190929999997	7.854775000000001	7.8547719	3.716065187293774	0.7774316896996528	0.7774319320749229	10
1	32	omp	Elephant Valley	8192	0.19999999999999998	0.19999999999999998	125.46190929999997	7.854775000000001	7.8547719	3.716065187293774	0.7774316896996528	0.7774319320749229	10
0	1	seq	Elephant Valley	16	0.20000000000000004	0.20000000000000004	0.00322365	0.0032173	0.003216349999999999	0.02261779913102729	0.022618419309469093	0.022618398393409594	10
1	1	seq	Elephant Valley	16	0.20000000000000004	0.20000000000000004	0.00322365	0.0032173	0.003216349999999999	0.02261779913102729	0.022618419309469093	0.022618398393409594	10
0	1	seq	Elephant Valley	32	0.20000000000000004	0.20000000000000004	0.0022502	0.0022448000000000004	0.00224375	0.0006926983792737073	0.0006913175462427943	0.0006911959485596419	10
1	1	seq	Elephant Valley	32	0.20000000000000004	0.20000000000000004	0.0022502	0.0022448000000000004	0.00224375	0.0006926983792737073	0.0006913175462427943	0.0006911959485596419	10
0	1	seq	Elephant Valley	64	0.20000000000000004	0.20000000000000004	0.007902250000000001	0.007897	0.0078961	0.002402579974886646	0.002402788596960667	0.002402686599197262	10
1	1	seq	Elephant Valley	64	0.20000000000000004	0.20000000000000004	0.007902250000000001	0.007897	0.0078961	0.002402579974886646	0.002402788596960667	0.002402686599197262	10
0	1	seq	Elephant Valley	128	0.20000000000000004	0.20000000000000004	0.02918	0.02917	0.0291693	0.009746814032376235	0.009744121026834588	0.009744213282499407	10
1	1	seq	Elephant Valley	128	0.20000000000000004	0.20000000000000004	0.02918	0.02917	0.0291693	0.009746814032376235	0.009744121026834588	0.009744213282499407	10
0	1	seq	Elephant Valley	256	0.20000000000000004	0.20000000000000004	0.11754399999999998	0.11753735000000003	0.11753624999999998	0.046120345282005086	0.046116080774509204	0.0461161403210868	10
1	1	seq	Elephant Valley	256	0.20000000000000004	0.20000000000000004	0.11754399999999998	0.11753735000000003	0.11753624999999998	0.046120345282005086	0.046116080774509204	0.0461161403210868	10
0	1	seq	Elephant Valley	512	0.20000000000000004	0.20000000000000004	0.40361784999999994	0.40362665	0.4036246500000001	0.11213934127437687	0.11212913598372698	0.11212893572192348	10
1	1	seq	Elephant Valley	512	0.20000000000000004	0.20000000000000004	0.40361784999999994	0.40362665	0.4036246500000001	0.11213934127437687	0.11212913598372698	0.11212893572192348	10
0	1	seq	Elephant Valley	1024	0.20000000000000004	0.20000000000000004	2.10361325	2.1038330000000003	2.1038305	0.5278218603982199	0.527904211013584	0.5279046992051212	10
1	1	seq	Elephant Valley	1024	0.20000000000000004	0.20000000000000004	2.10361325	2.1038330000000003	2.1038305	0.5278218603982199	0.527904211013584	0.5279046992051212	10
0	1	seq	Elephant Valley	2048	0.20000000000000004	0.20000000000000004	7.179224450000001	7.188183	7.1881808	2.1347003968996665	2.1334733870667617	2.1334724841230432	10
1	1	seq	Elephant Valley	2048	0.20000000000000004	0.20000000000000004	7.179224450000001	7.188183	7.1881808	2.1347003968996665	2.1334733870667617	2.1334724841230432	10
0	1	seq	Elephant Valley	4096	0.20000000000000004	0.20000000000000004	27.826901150000005	27.86906075	27.869058700000004	6.456671782891816	6.4998108865052995	6.499812128766269	10
1	1	seq	Elephant Valley	4096	0.20000000000000004	0.20000000000000004	27.826901150000005	27.86906075	27.869058700000004	6.456671782891816	6.4998108865052995	6.499812128766269	10
0	1	seq	Elephant Valley	8192	0.20000000000000004	0.20000000000000004	105.98048539999998	106.15976665000001	106.15976455	16.464251259488137	16.642425345471054	16.642426270300216	10
1	1	seq	Elephant Valley	8192	0.20000000000000004	0.20000000000000004	105.98048539999998	106.15976665000001	106.15976455	16.464251259488137	16.642425345471054	16.642426270300216	10
0	1	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0006758999999999999	0.0009636	0.0009622999999999999	0.00017292599156864763	0.0018633926151285331	0.001863586362598262	10
1	1	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0006758999999999999	0.0009636	0.0009622999999999999	0.00017292599156864763	0.0018633926151285331	0.001863586362598262	10
0	2	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0008334	0.00046290000000000003	0.0004615	0.0001372410605224738	6.519893509696131e-5	6.562830080587695e-5	10
1	2	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0008334	0.00046290000000000003	0.0004615	0.0001372410605224738	6.519893509696131e-5	6.562830080587695e-5	10
0	4	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0010257	0.0004255	0.0004242000000000001	7.674400516580356e-5	4.850752518939715e-5	4.832723933996461e-5	10
1	4	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0010257	0.0004255	0.0004242000000000001	7.674400516580356e-5	4.850752518939715e-5	4.832723933996461e-5	10
0	8	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0015848000000000001	0.0017655000000000001	0.0017641000000000004	0.0005851319862655869	0.0034800699218645974	0.003480275631048654	10
1	8	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0015848000000000001	0.0017655000000000001	0.0017641000000000004	0.0005851319862655869	0.0034800699218645974	0.003480275631048654	10
0	16	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0021531000000000002	0.0025085999999999997	0.0025074000000000003	0.0001664973566156532	0.0015874489464490573	0.0015871321659115575	10
1	16	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0021531000000000002	0.0025085999999999997	0.0025074000000000003	0.0001664973566156532	0.0015874489464490573	0.0015871321659115575	10
0	32	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0032404999999999995	0.0029806	0.0029793000000000003	0.00037251259701295126	0.0028035892495600866	0.0028038020631389474	10
1	32	pth	Triple Spiral Valley	16	0.17599999999999996	0.19999999999999996	0.0032404999999999995	0.0029806	0.0029793000000000003	0.00037251259701295126	0.0028035892495600866	0.0028038020631389474	10
0	1	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0026012	0.0025852	0.0025839	0.0004652997618453434	0.00046450189744379823	0.0004650085485283518	10
1	1	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0026012	0.0025852	0.0025839	0.0004652997618453434	0.00046450189744379823	0.0004650085485283518	10
0	2	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0027289999999999997	0.0014916999999999999	0.0014901	0.0005648458690848524	0.00040265909134154645	0.0004031500257610201	10
1	2	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0027289999999999997	0.0014916999999999999	0.0014901	0.0005648458690848524	0.00040265909134154645	0.0004031500257610201	10
0	4	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0031152000000000003	0.0010909000000000001	0.0010896	0.0012180414178398586	0.0005167973627211691	0.0005165658407255017	10
1	4	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0031152000000000003	0.0010909000000000001	0.0010896	0.0012180414178398586	0.0005167973627211691	0.0005165658407255017	10
0	8	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0032549000000000002	0.0012222999999999997	0.001221	0.0004730326892908964	0.0011662042274433182	0.0011665976054226143	10
1	8	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0032549000000000002	0.0012222999999999997	0.001221	0.0004730326892908964	0.0011662042274433182	0.0011665976054226143	10
0	16	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0039624	0.0025115000000000007	0.0025104	0.0011187547684337858	0.001661004438418045	0.0016611102978376308	10
1	16	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0039624	0.0025115000000000007	0.0025104	0.0011187547684337858	0.001661004438418045	0.0016611102978376308	10
0	32	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0052561	0.0033372	0.0033358	0.0008955951145616343	0.0031541325399503006	0.003154043627785344	10
1	32	pth	Triple Spiral Valley	32	0.17599999999999996	0.19999999999999996	0.0052561	0.0033372	0.0033358	0.0008955951145616343	0.0031541325399503006	0.003154043627785344	10
0	1	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0093425	0.0093537	0.0093524	0.0030046053821277618	0.003045562236584022	0.0030460428040590634	10
1	1	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0093425	0.0093537	0.0093524	0.0030046053821277618	0.003045562236584022	0.0030460428040590634	10
0	2	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0092834	0.005197200000000001	0.0051958	0.0015450896022000365	0.0006850640370521739	0.0006851244724022376	10
1	2	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0092834	0.005197200000000001	0.0051958	0.0015450896022000365	0.0006850640370521739	0.0006851244724022376	10
0	4	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.010007499999999999	0.0028277	0.0028267	0.0007848288868282055	6.469682609422716e-5	6.469682609422703e-5	10
1	4	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.010007499999999999	0.0028277	0.0028267	0.0007848288868282055	6.469682609422716e-5	6.469682609422703e-5	10
0	8	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0103509	0.0020570000000000002	0.0020559999999999997	0.0007459804802808181	0.0009353784992658795	0.0009353940144725702	10
1	8	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.0103509	0.0020570000000000002	0.0020559999999999997	0.0007459804802808181	0.0009353784992658795	0.0009353940144725702	10
0	16	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.011319599999999997	0.0032594	0.0032580000000000005	0.0008811673086587412	0.0021661063847640437	0.0021663079243521943	10
1	16	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.011319599999999997	0.0032594	0.0032580000000000005	0.0008811673086587412	0.0021661063847640437	0.0021663079243521943	10
0	32	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.012608599999999998	0.0032922000000000008	0.0032906999999999997	0.0005356777174383862	0.0019935466087731956	0.0019932374590142985	10
1	32	pth	Triple Spiral Valley	64	0.17599999999999996	0.19999999999999996	0.012608599999999998	0.0032922000000000008	0.0032906999999999997	0.0005356777174383862	0.0019935466087731956	0.0019932374590142985	10
0	1	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.0368691	0.0368603	0.036859100000000006	0.01222392859350072	0.012229491688101803	0.012230123148611566	10
1	1	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.0368691	0.0368603	0.036859100000000006	0.01222392859350072	0.012229491688101803	0.012230123148611566	10
0	2	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.03806349999999999	0.020892800000000003	0.0208915	0.006541343793557334	0.0024240643843887947	0.002424144229390837	10
1	2	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.03806349999999999	0.020892800000000003	0.0208915	0.006541343793557334	0.0024240643843887947	0.002424144229390837	10
0	4	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.0377696	0.010893700000000001	0.0108923	0.0008281175637848093	0.00032882345201575177	0.0003284415900311989	10
1	4	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.0377696	0.010893700000000001	0.0108923	0.0008281175637848093	0.00032882345201575177	0.0003284415900311989	10
0	8	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.03848909999999999	0.005685599999999999	0.0056845	0.0013307270811201925	9.948359677186318e-5	9.973663497208812e-5	10
1	8	pth	Triple Spiral Valley	128	0.17599999999999996	0.19999999999999996	0.03848909999999999	0.005685599999999999	0.0056845	0.0013307270811201925	9.948359677186318e-5	9.973663497208812e-5	10
